date,order_id,product,category,region,manager,channel,quantity,price,discount,revenue,cost,profit,customer_id,brand,warehouse,returns,status
2026-06-09,ORD-11026,Коврик для йоги,Спорттовары,Шымкент,Иванов И.,B2B,9,1327.02,0,11943.22,8797.04,3146.17,CUST-998,Brand_Спо,Склад-Шым,0,completed
2026-06-07,ORD-11027,Смартфон X,Электроника,Астана,Петров П.,B2B,3,34269.46,0,102808.39,60456.08,42352.31,CUST-291,Brand_Эле,Склад-Аст,0,completed
2026-04-02,ORD-11028,Чай зеленый,Продукты,Астана,Иванов И.,Офлайн-магазин,7,218.64,0,1530.47,953.63,576.84,CUST-282,Brand_Про,Склад-Аст,0,completed
2025-08-10,ORD-11029,Диван угловой,Мебель,Актобе,Козлов В.,Офлайн-магазин,2,40211.61,0,80423.21,53302.6,27120.61,CUST-407,Brand_Меб,Склад-Акт,0,completed
2025-11-17,ORD-11030,Сыр пармезан,Продукты,Караганда,Козлов В.,Маркетплейс,8,1278.23,0,10225.86,4985.84,5240.01,CUST-873,Brand_Про,Склад-Кар,0,cancelled
2025-12-16,ORD-11031,Кровать двуспальная,Мебель,Шымкент,Петров П.,B2B,1,8822.97,0,8822.97,4654.67,4168.3,CUST-813,Brand_Меб,Склад-Шым,0,completed
2026-02-10,ORD-11032,Кроссовки спорт,Одежда,Караганда,Лебедева Е.,B2B,1,12748.41,0,12748.41,6465.6,6282.8,CUST-971,Brand_Оде,Склад-Кар,0,completed
2026-02-16,ORD-11033,Смарт-часы,Электроника,Шымкент,Смирнова А.,Маркетплейс,2,62711.98,20,100339.17,56136.94,44202.24,CUST-374,Brand_Эле,Склад-Шым,2,returned
2026-03-27,ORD-11034,Куртка зимняя,Одежда,Алматы,Смирнова А.,B2B,1,7341.27,0,7341.27,3425.54,3915.73,CUST-740,Brand_Оде,Склад-Алм,0,completed
2025-09-16,ORD-11035,Скакалка,Спорттовары,Шымкент,Петров П.,Онлайн,7,777.77,0,5444.4,3712.5,1731.91,CUST-885,Brand_Спо,Склад-Шым,7,returned
2026-05-01,ORD-11036,Смартфон X,Электроника,Актобе,Петров П.,Маркетплейс,1,65969.08,20,52775.26,39258.95,13516.32,CUST-920,Brand_Эле,Склад-Акт,0,completed
2025-10-12,ORD-11037,Шоколад горький,Продукты,Караганда,Петров П.,Офлайн-магазин,1,193.76,5,184.07,110.55,73.52,CUST-143,Brand_Про,Склад-Кар,0,completed
2025-10-10,ORD-11038,Шоколад горький,Продукты,Алматы,Петров П.,Офлайн-магазин,5,275.04,20,1100.15,728.42,371.73,CUST-858,Brand_Про,Склад-Алм,0,completed
2025-12-07,ORD-11039,Смартфон X,Электроника,Алматы,Лебедева Е.,B2B,1,8441.09,10,7596.98,3329.17,4267.81,CUST-500,Brand_Эле,Склад-Алм,0,completed
2025-10-29,ORD-11040,Эспандер,Спорттовары,Шымкент,Козлов В.,Онлайн,5,3475.97,0,17379.84,7644.9,9734.94,CUST-690,Brand_Спо,Склад-Шым,0,cancelled
2026-03-20,ORD-11041,Диван угловой,Мебель,Караганда,Иванов И.,Офлайн-магазин,3,28269.37,0,84808.12,43571.8,41236.32,CUST-618,Brand_Меб,Склад-Кар,0,completed
2025-11-24,ORD-11042,Стул офисный,Мебель,Караганда,Козлов В.,Маркетплейс,3,43007.44,0,129022.32,63172.47,65849.85,CUST-506,Brand_Меб,Склад-Кар,0,cancelled
2025-11-17,ORD-11043,Диван угловой,Мебель,Караганда,Лебедева Е.,Онлайн,2,44953.22,0,89906.45,65080.79,24825.66,CUST-197,Brand_Меб,Склад-Кар,0,cancelled
2026-05-05,ORD-11044,Джинсы классика,Одежда,Караганда,Лебедева Е.,Офлайн-магазин,1,2333.02,0,2333.02,1715.3,617.72,CUST-959,Brand_Оде,Склад-Кар,0,completed
2026-05-08,ORD-11045,Футболка базовая,Одежда,Караганда,Смирнова А.,B2B,3,6641.21,0,19923.63,9169.75,10753.88,CUST-678,Brand_Оде,Склад-Кар,0,completed
2026-05-24,ORD-11046,Стул офисный,Мебель,Шымкент,Петров П.,B2B,2,41283.08,0,82566.15,54560.0,28006.15,CUST-825,Brand_Меб,Склад-Шым,0,completed
2026-03-26,ORD-11047,Скакалка,Спорттовары,Алматы,Иванов И.,B2B,7,955.24,0,6686.66,2711.1,3975.55,CUST-224,Brand_Спо,Склад-Алм,0,completed
2025-10-15,ORD-11048,Кроссовки спорт,Одежда,Алматы,Иванов И.,B2B,1,10458.57,0,10458.57,6378.01,4080.56,CUST-995,Brand_Оде,Склад-Алм,0,completed
2026-04-28,ORD-11049,Кровать двуспальная,Мебель,Алматы,Смирнова А.,Онлайн,2,35891.67,15,61015.84,37158.16,23857.68,CUST-480,Brand_Меб,Склад-Алм,0,completed
2026-05-06,ORD-11050,Джинсы классика,Одежда,Шымкент,Лебедева Е.,Офлайн-магазин,3,13267.64,15,33832.48,20561.76,13270.73,CUST-573,Brand_Оде,Склад-Шым,0,completed
2025-11-06,ORD-11051,Чай зеленый,Продукты,Астана,Лебедева Е.,B2B,6,228.71,0,1372.25,631.42,740.82,CUST-105,Brand_Про,Склад-Аст,0,completed
2025-12-28,ORD-11052,Джинсы классика,Одежда,Алматы,Лебедева Е.,B2B,1,6740.32,0,6740.32,3959.78,2780.53,CUST-458,Brand_Оде,Склад-Алм,0,completed
2026-06-12,ORD-11053,Гантели 5кг,Спорттовары,Шымкент,Иванов И.,Офлайн-магазин,5,2820.66,20,11282.64,7150.79,4131.84,CUST-739,Brand_Спо,Склад-Шым,0,completed
2026-02-13,ORD-11054,Оливковое масло,Продукты,Актобе,Петров П.,Онлайн,3,1335.24,0,4005.73,1949.09,2056.63,CUST-677,Brand_Про,Склад-Акт,0,completed
2025-09-12,ORD-11055,Свитер шерстяной,Одежда,Актобе,Козлов В.,Маркетплейс,3,9730.43,0,29191.29,22963.72,6227.57,CUST-730,Brand_Оде,Склад-Акт,0,completed
2026-06-29,ORD-11056,Стол письменный,Мебель,Астана,Иванов И.,Офлайн-магазин,1,17140.09,10,15426.08,7054.86,8371.22,CUST-100,Brand_Меб,Склад-Аст,0,completed
2026-01-03,ORD-11057,Смартфон X,Электроника,Астана,Лебедева Е.,B2B,3,67883.27,0,203649.8,106106.3,97543.5,CUST-346,Brand_Эле,Склад-Аст,0,completed
2026-05-04,ORD-11058,Кровать двуспальная,Мебель,Караганда,Козлов В.,Маркетплейс,3,24704.71,0,74114.13,31963.93,42150.2,CUST-319,Brand_Меб,Склад-Кар,0,completed
2025-10-15,ORD-11059,Чай зеленый,Продукты,Караганда,Лебедева Е.,B2B,5,1158.42,0,5792.08,3609.4,2182.67,CUST-456,Brand_Про,Склад-Кар,0,completed
2025-10-21,ORD-11060,Планшет Z,Электроника,Караганда,Смирнова А.,B2B,3,35568.15,0,106704.45,85273.93,21430.52,CUST-491,Brand_Эле,Склад-Кар,3,returned
2026-01-29,ORD-11061,Футболка базовая,Одежда,Астана,Козлов В.,Маркетплейс,1,6878.27,0,6878.27,3605.29,3272.98,CUST-477,Brand_Оде,Склад-Аст,0,completed
2025-11-28,ORD-11062,Коврик для йоги,Спорттовары,Актобе,Смирнова А.,Онлайн,8,3068.14,0,24545.12,19594.25,4950.87,CUST-380,Brand_Спо,Склад-Акт,0,completed
2026-06-07,ORD-11063,Смарт-часы,Электроника,Алматы,Козлов В.,B2B,1,57214.05,0,57214.05,42909.09,14304.96,CUST-926,Brand_Эле,Склад-Алм,0,completed
2025-09-13,ORD-11064,Планшет Z,Электроника,Алматы,Лебедева Е.,Офлайн-магазин,3,93955.6,0,281866.8,208687.76,73179.03,CUST-954,Brand_Эле,Склад-Алм,0,completed
2025-09-21,ORD-11065,Наушники Air,Электроника,Алматы,Смирнова А.,Онлайн,2,67769.35,10,121984.83,80759.09,41225.74,CUST-440,Brand_Эле,Склад-Алм,0,completed
2026-07-01,ORD-11066,Чай зеленый,Продукты,Актобе,Смирнова А.,Онлайн,7,1358.03,0,9506.21,6341.49,3164.72,CUST-297,Brand_Про,Склад-Акт,0,completed
2026-04-04,ORD-11067,Куртка зимняя,Одежда,Алматы,Петров П.,B2B,2,1929.71,0,3859.41,2606.98,1252.43,CUST-750,Brand_Оде,Склад-Алм,0,completed
2025-07-23,ORD-11068,Шоколад горький,Продукты,Актобе,Смирнова А.,Онлайн,8,856.95,0,6855.63,4651.66,2203.97,CUST-574,Brand_Про,Склад-Акт,0,completed
2025-09-05,ORD-11069,Смартфон X,Электроника,Астана,Иванов И.,Офлайн-магазин,3,48230.23,0,144690.68,59040.01,85650.67,CUST-110,Brand_Эле,Склад-Аст,0,completed
2025-11-10,ORD-11070,Сыр пармезан,Продукты,Алматы,Петров П.,Маркетплейс,4,1905.02,10,6858.07,3594.96,3263.11,CUST-393,Brand_Про,Склад-Алм,0,completed
2025-10-21,ORD-11071,Чай зеленый,Продукты,Актобе,Смирнова А.,B2B,4,693.58,0,2774.32,1330.81,1443.51,CUST-365,Brand_Про,Склад-Акт,0,cancelled
2026-07-14,ORD-11072,Диван угловой,Мебель,Алматы,Козлов В.,Маркетплейс,2,41239.39,0,82478.79,54166.32,28312.46,CUST-746,Brand_Меб,Склад-Алм,0,completed
2026-07-08,ORD-11073,Футболка базовая,Одежда,Актобе,Козлов В.,Офлайн-магазин,3,8554.0,0,25662.0,17472.61,8189.39,CUST-930,Brand_Оде,Склад-Акт,0,completed
2026-07-06,ORD-11074,Чай зеленый,Продукты,Шымкент,Лебедева Е.,Маркетплейс,9,423.36,15,3238.68,1578.21,1660.46,CUST-218,Brand_Про,Склад-Шым,0,completed
2026-04-12,ORD-11075,Кроссовки спорт,Одежда,Астана,Козлов В.,Маркетплейс,3,6748.48,0,20245.45,12863.07,7382.37,CUST-818,Brand_Оде,Склад-Аст,0,completed
2025-09-13,ORD-11076,Кофе зерновой,Продукты,Астана,Козлов В.,B2B,6,747.24,0,4483.46,1973.09,2510.36,CUST-413,Brand_Про,Склад-Аст,6,returned
2025-10-13,ORD-11077,Шкаф-купе,Мебель,Астана,Иванов И.,B2B,2,41551.55,0,83103.1,56327.23,26775.87,CUST-584,Brand_Меб,Склад-Аст,0,completed
2025-11-23,ORD-11078,Шоколад горький,Продукты,Актобе,Смирнова А.,B2B,7,1827.47,0,12792.3,10084.25,2708.05,CUST-881,Brand_Про,Склад-Акт,0,completed
2026-04-07,ORD-11079,Наушники Air,Электроника,Караганда,Смирнова А.,B2B,1,89769.31,0,89769.31,41882.22,47887.09,CUST-711,Brand_Эле,Склад-Кар,0,completed
2026-07-14,ORD-11080,Гантели 5кг,Спорттовары,Актобе,Петров П.,Офлайн-магазин,1,3116.42,15,2648.96,1899.69,749.27,CUST-454,Brand_Спо,Склад-Акт,0,completed
2026-03-13,ORD-11081,Стол письменный,Мебель,Караганда,Иванов И.,Офлайн-магазин,1,15569.54,0,15569.54,6728.38,8841.16,CUST-308,Brand_Меб,Склад-Кар,0,completed
2026-03-02,ORD-11082,Ноутбук Pro,Электроника,Астана,Лебедева Е.,Маркетплейс,2,5466.34,0,10932.68,4810.0,6122.68,CUST-503,Brand_Эле,Склад-Аст,0,completed
2026-07-14,ORD-11083,Кроссовки спорт,Одежда,Караганда,Козлов В.,Офлайн-магазин,1,16304.82,0,16304.82,8598.23,7706.59,CUST-509,Brand_Оде,Склад-Кар,1,returned
2026-01-05,ORD-11084,Сыр пармезан,Продукты,Актобе,Козлов В.,Онлайн,8,944.76,0,7558.05,5956.42,1601.62,CUST-723,Brand_Про,Склад-Акт,0,completed
2025-10-21,ORD-11085,Куртка зимняя,Одежда,Шымкент,Смирнова А.,Онлайн,3,11476.17,5,32707.1,21528.82,11178.28,CUST-292,Brand_Оде,Склад-Шым,0,completed
2025-08-13,ORD-11086,Куртка зимняя,Одежда,Караганда,Иванов И.,Маркетплейс,3,8043.28,0,24129.85,11106.95,13022.9,CUST-791,Brand_Оде,Склад-Кар,0,completed
2026-03-25,ORD-11087,Планшет Z,Электроника,Караганда,Петров П.,Офлайн-магазин,3,58559.73,0,175679.19,77750.73,97928.46,CUST-454,Brand_Эле,Склад-Кар,0,completed
2026-07-08,ORD-11088,Наушники Air,Электроника,Алматы,Петров П.,Маркетплейс,3,21307.37,0,63922.11,43116.71,20805.4,CUST-769,Brand_Эле,Склад-Алм,0,completed
2026-06-30,ORD-11089,Кровать двуспальная,Мебель,Алматы,Смирнова А.,B2B,3,19558.28,0,58674.85,37637.24,21037.61,CUST-561,Brand_Меб,Склад-Алм,0,completed
2026-04-05,ORD-11090,Сыр пармезан,Продукты,Шымкент,Лебедева Е.,Маркетплейс,3,424.94,20,1019.85,762.97,256.87,CUST-107,Brand_Про,Склад-Шым,0,completed
2026-01-10,ORD-11091,Эспандер,Спорттовары,Астана,Лебедева Е.,B2B,1,4046.88,0,4046.88,1683.25,2363.63,CUST-571,Brand_Спо,Склад-Аст,0,completed
2026-01-25,ORD-11092,Смарт-часы,Электроника,Шымкент,Смирнова А.,B2B,3,52813.19,0,158439.58,115291.37,43148.21,CUST-283,Brand_Эле,Склад-Шым,0,completed
2025-12-19,ORD-11093,Сыр пармезан,Продукты,Алматы,Козлов В.,Маркетплейс,1,813.2,0,813.2,441.49,371.72,CUST-856,Brand_Про,Склад-Алм,0,completed
2026-02-09,ORD-11094,Джинсы классика,Одежда,Алматы,Лебедева Е.,Онлайн,3,3289.55,0,9868.66,5895.34,3973.32,CUST-453,Brand_Оде,Склад-Алм,0,completed
2026-03-13,ORD-11095,Гантели 5кг,Спорттовары,Актобе,Лебедева Е.,B2B,2,825.28,0,1650.57,685.51,965.06,CUST-841,Brand_Спо,Склад-Акт,0,completed
2026-06-13,ORD-11096,Наушники Air,Электроника,Актобе,Иванов И.,Маркетплейс,3,89153.59,0,267460.77,149857.16,117603.62,CUST-864,Brand_Эле,Склад-Акт,0,completed
2025-11-30,ORD-11097,Наушники Air,Электроника,Алматы,Петров П.,Маркетплейс,3,35800.85,0,107402.55,79660.2,27742.35,CUST-918,Brand_Эле,Склад-Алм,0,completed
2025-08-16,ORD-11098,Оливковое масло,Продукты,Караганда,Петров П.,B2B,3,831.82,0,2495.47,1668.41,827.06,CUST-285,Brand_Про,Склад-Кар,0,completed
2026-07-04,ORD-11099,Шоколад горький,Продукты,Алматы,Козлов В.,Офлайн-магазин,7,246.25,0,1723.72,878.94,844.78,CUST-909,Brand_Про,Склад-Алм,0,completed
2026-06-12,ORD-11100,Кофе зерновой,Продукты,Астана,Петров П.,Онлайн,6,1816.87,0,10901.23,7026.44,3874.79,CUST-723,Brand_Про,Склад-Аст,0,completed
2026-03-14,ORD-11101,Мяч фитнес,Спорттовары,Актобе,Смирнова А.,B2B,9,3122.81,0,28105.26,15071.12,13034.14,CUST-555,Brand_Спо,Склад-Акт,0,completed
2025-10-07,ORD-11102,Кровать двуспальная,Мебель,Астана,Лебедева Е.,Офлайн-магазин,2,56941.08,0,113882.16,47022.7,66859.46,CUST-180,Brand_Меб,Склад-Аст,0,completed
2026-06-10,ORD-11103,Шкаф-купе,Мебель,Шымкент,Иванов И.,Офлайн-магазин,2,37180.65,0,74361.3,52078.42,22282.88,CUST-578,Brand_Меб,Склад-Шым,0,completed
2025-08-06,ORD-11104,Свитер шерстяной,Одежда,Актобе,Петров П.,Маркетплейс,2,11391.44,0,22782.88,16084.17,6698.71,CUST-390,Brand_Оде,Склад-Акт,0,completed
2026-05-02,ORD-11105,Стол письменный,Мебель,Караганда,Лебедева Е.,Офлайн-магазин,3,24909.06,5,70990.83,31150.2,39840.62,CUST-213,Brand_Меб,Склад-Кар,0,completed
2026-05-10,ORD-11106,Чай зеленый,Продукты,Астана,Козлов В.,B2B,4,976.38,0,3905.5,2498.35,1407.15,CUST-471,Brand_Про,Склад-Аст,0,completed
2026-06-09,ORD-11107,Планшет Z,Электроника,Актобе,Лебедева Е.,B2B,2,30869.29,0,61738.59,36151.99,25586.6,CUST-560,Brand_Эле,Склад-Акт,0,completed
2025-10-10,ORD-11108,Кроссовки спорт,Одежда,Шымкент,Иванов И.,Маркетплейс,2,12656.97,0,25313.95,17044.91,8269.04,CUST-694,Brand_Оде,Склад-Шым,0,completed
2026-06-21,ORD-11109,Кровать двуспальная,Мебель,Караганда,Петров П.,Онлайн,1,51895.14,0,51895.14,33626.39,18268.74,CUST-713,Brand_Меб,Склад-Кар,0,cancelled
2026-05-10,ORD-11110,Стул офисный,Мебель,Шымкент,Лебедева Е.,Офлайн-магазин,3,13643.78,0,40931.34,27577.29,13354.05,CUST-123,Brand_Меб,Склад-Шым,0,cancelled
2026-05-25,ORD-11111,Шкаф-купе,Мебель,Актобе,Петров П.,Офлайн-магазин,2,33717.53,10,60691.55,28530.15,32161.4,CUST-304,Brand_Меб,Склад-Акт,2,returned
2026-01-03,ORD-11112,Куртка зимняя,Одежда,Алматы,Иванов И.,Офлайн-магазин,2,11373.35,0,22746.7,15319.19,7427.52,CUST-347,Brand_Оде,Склад-Алм,0,completed
2025-10-20,ORD-11113,Шкаф-купе,Мебель,Алматы,Лебедева Е.,Маркетплейс,1,14103.05,0,14103.05,11070.75,3032.3,CUST-133,Brand_Меб,Склад-Алм,0,completed
2026-07-06,ORD-11114,Шкаф-купе,Мебель,Караганда,Козлов В.,Онлайн,2,30790.28,5,58501.53,40150.65,18350.88,CUST-646,Brand_Меб,Склад-Кар,0,completed
2026-07-22,ORD-11115,Наушники Air,Электроника,Караганда,Иванов И.,Маркетплейс,3,59306.23,15,151230.9,84654.79,66576.11,CUST-744,Brand_Эле,Склад-Кар,3,returned
2026-06-19,ORD-11116,Кровать двуспальная,Мебель,Алматы,Иванов И.,Офлайн-магазин,3,25058.62,5,71417.07,49191.91,22225.16,CUST-772,Brand_Меб,Склад-Алм,0,completed
2026-01-11,ORD-11117,Джинсы классика,Одежда,Караганда,Петров П.,Маркетплейс,2,2576.07,0,5152.14,2213.5,2938.64,CUST-603,Brand_Оде,Склад-Кар,0,completed
2025-11-24,ORD-11118,Шоколад горький,Продукты,Шымкент,Козлов В.,Маркетплейс,8,1848.44,0,14787.51,9276.1,5511.42,CUST-879,Brand_Про,Склад-Шым,0,completed
2025-10-01,ORD-11119,Свитер шерстяной,Одежда,Шымкент,Иванов И.,Офлайн-магазин,3,7819.44,0,23458.33,12115.93,11342.4,CUST-262,Brand_Оде,Склад-Шым,3,returned
2026-05-08,ORD-11120,Сыр пармезан,Продукты,Караганда,Смирнова А.,Офлайн-магазин,3,1913.48,0,5740.45,2967.43,2773.02,CUST-752,Brand_Про,Склад-Кар,0,completed
2025-11-15,ORD-11121,Ноутбук Pro,Электроника,Актобе,Смирнова А.,Офлайн-магазин,1,91259.32,0,91259.32,62828.0,28431.32,CUST-629,Brand_Эле,Склад-Акт,0,completed
2026-02-14,ORD-11122,Шкаф-купе,Мебель,Астана,Смирнова А.,Офлайн-магазин,3,44127.33,0,132381.98,72776.33,59605.64,CUST-596,Brand_Меб,Склад-Аст,0,completed
2026-06-18,ORD-11123,Свитер шерстяной,Одежда,Караганда,Петров П.,B2B,1,6397.41,0,6397.41,2724.66,3672.75,CUST-311,Brand_Оде,Склад-Кар,0,completed
2025-11-13,ORD-11124,Куртка зимняя,Одежда,Актобе,Иванов И.,Офлайн-магазин,2,7957.27,0,15914.53,12175.91,3738.63,CUST-960,Brand_Оде,Склад-Акт,2,returned
2026-04-16,ORD-11125,Джинсы классика,Одежда,Шымкент,Иванов И.,B2B,1,9970.99,5,9472.44,4817.58,4654.86,CUST-966,Brand_Оде,Склад-Шым,0,cancelled
2026-04-23,ORD-11126,Смартфон X,Электроника,Караганда,Лебедева Е.,Офлайн-магазин,2,38193.93,10,68749.07,46466.1,22282.98,CUST-350,Brand_Эле,Склад-Кар,0,completed
2025-11-15,ORD-11127,Стол письменный,Мебель,Алматы,Лебедева Е.,Маркетплейс,2,36219.2,0,72438.4,34481.09,37957.31,CUST-165,Brand_Меб,Склад-Алм,0,completed
2025-09-27,ORD-11128,Эспандер,Спорттовары,Алматы,Петров П.,Офлайн-магазин,10,2481.98,20,19855.83,11629.73,8226.1,CUST-900,Brand_Спо,Склад-Алм,0,completed
2025-08-17,ORD-11129,Кофе зерновой,Продукты,Астана,Козлов В.,Онлайн,2,1141.33,0,2282.66,1004.26,1278.4,CUST-712,Brand_Про,Склад-Аст,0,completed
2026-03-28,ORD-11130,Оливковое масло,Продукты,Алматы,Лебедева Е.,B2B,2,2026.08,20,3241.73,2304.74,937.0,CUST-925,Brand_Про,Склад-Алм,0,completed
2026-06-12,ORD-11131,Мяч фитнес,Спорттовары,Алматы,Смирнова А.,B2B,8,2831.64,0,22653.09,12039.11,10613.97,CUST-390,Brand_Спо,Склад-Алм,0,completed
2026-06-17,ORD-11132,Шоколад горький,Продукты,Актобе,Петров П.,Маркетплейс,9,886.13,0,7975.14,5186.78,2788.36,CUST-874,Brand_Про,Склад-Акт,0,completed
2025-10-23,ORD-11133,Стул офисный,Мебель,Шымкент,Лебедева Е.,B2B,1,37100.64,0,37100.64,26125.35,10975.29,CUST-196,Brand_Меб,Склад-Шым,0,completed
2026-03-05,ORD-11134,Оливковое масло,Продукты,Астана,Петров П.,Онлайн,4,1718.98,0,6875.92,4130.45,2745.47,CUST-643,Brand_Про,Склад-Аст,0,completed
2026-03-20,ORD-11135,Планшет Z,Электроника,Актобе,Петров П.,Офлайн-магазин,1,52009.24,0,52009.24,29046.95,22962.29,CUST-261,Brand_Эле,Склад-Акт,0,completed
2026-05-30,ORD-11136,Куртка зимняя,Одежда,Актобе,Козлов В.,B2B,3,15413.5,0,46240.49,35750.25,10490.24,CUST-976,Brand_Оде,Склад-Акт,0,completed
2025-12-24,ORD-11137,Чай зеленый,Продукты,Шымкент,Смирнова А.,Маркетплейс,6,1665.0,0,9990.0,5695.49,4294.51,CUST-527,Brand_Про,Склад-Шым,0,completed
2025-07-24,ORD-11138,Стул офисный,Мебель,Караганда,Смирнова А.,Офлайн-магазин,2,34909.96,0,69819.91,47598.72,22221.19,CUST-833,Brand_Меб,Склад-Кар,0,completed
2025-11-30,ORD-11139,Шоколад горький,Продукты,Алматы,Смирнова А.,B2B,7,1946.54,0,13625.8,8502.35,5123.45,CUST-320,Brand_Про,Склад-Алм,0,completed
2026-06-03,ORD-11140,Мяч фитнес,Спорттовары,Шымкент,Иванов И.,Онлайн,3,2416.88,0,7250.63,4291.45,2959.18,CUST-581,Brand_Спо,Склад-Шым,0,completed
2025-08-14,ORD-11141,Кровать двуспальная,Мебель,Астана,Смирнова А.,B2B,1,7834.45,0,7834.45,4207.7,3626.75,CUST-548,Brand_Меб,Склад-Аст,0,completed
2025-12-14,ORD-11142,Наушники Air,Электроника,Астана,Иванов И.,Маркетплейс,1,58345.16,15,49593.39,31225.74,18367.64,CUST-548,Brand_Эле,Склад-Аст,0,completed
2025-11-24,ORD-11143,Оливковое масло,Продукты,Актобе,Смирнова А.,Маркетплейс,1,1632.24,0,1632.24,1155.57,476.68,CUST-816,Brand_Про,Склад-Акт,0,completed
2026-07-21,ORD-11144,Шоколад горький,Продукты,Караганда,Петров П.,Офлайн-магазин,8,842.17,0,6737.34,3671.05,3066.29,CUST-820,Brand_Про,Склад-Кар,0,completed
2025-12-01,ORD-11145,Оливковое масло,Продукты,Алматы,Петров П.,Онлайн,7,1517.36,0,10621.52,7673.26,2948.26,CUST-951,Brand_Про,Склад-Алм,0,completed
2026-04-18,ORD-11146,Смарт-часы,Электроника,Шымкент,Иванов И.,B2B,3,8195.88,15,20899.49,14965.18,5934.31,CUST-688,Brand_Эле,Склад-Шым,0,completed
2026-01-08,ORD-11147,Смартфон X,Электроника,Актобе,Иванов И.,Онлайн,1,63941.96,5,60744.87,38243.15,22501.71,CUST-765,Brand_Эле,Склад-Акт,0,completed
2025-10-27,ORD-11148,Наушники Air,Электроника,Шымкент,Козлов В.,B2B,3,28927.13,0,86781.39,41018.92,45762.47,CUST-564,Brand_Эле,Склад-Шым,0,completed
2026-04-18,ORD-11149,Стул офисный,Мебель,Караганда,Лебедева Е.,Маркетплейс,3,3126.68,5,8911.03,3594.85,5316.19,CUST-254,Brand_Меб,Склад-Кар,0,completed
2025-12-01,ORD-11150,Свитер шерстяной,Одежда,Шымкент,Лебедева Е.,B2B,3,10547.28,0,31641.83,23054.55,8587.28,CUST-832,Brand_Оде,Склад-Шым,3,returned
2026-05-13,ORD-11151,Джинсы классика,Одежда,Астана,Петров П.,Маркетплейс,1,3119.03,0,3119.03,1998.57,1120.45,CUST-898,Brand_Оде,Склад-Аст,0,completed
2025-09-25,ORD-11152,Эспандер,Спорттовары,Алматы,Смирнова А.,Маркетплейс,4,2232.61,0,8930.43,4155.47,4774.96,CUST-338,Brand_Спо,Склад-Алм,0,cancelled
2025-11-10,ORD-11153,Кофе зерновой,Продукты,Астана,Козлов В.,Онлайн,7,1655.55,0,11588.88,8657.05,2931.83,CUST-313,Brand_Про,Склад-Аст,0,completed
2026-02-01,ORD-11154,Наушники Air,Электроника,Караганда,Козлов В.,Офлайн-магазин,2,37198.57,0,74397.13,33468.27,40928.86,CUST-618,Brand_Эле,Склад-Кар,0,cancelled
2026-05-14,ORD-11155,Коврик для йоги,Спорттовары,Астана,Петров П.,Онлайн,10,4961.02,0,49610.24,39596.06,10014.17,CUST-315,Brand_Спо,Склад-Аст,0,completed
2025-09-06,ORD-11156,Эспандер,Спорттовары,Караганда,Смирнова А.,Онлайн,1,3951.02,0,3951.02,2850.12,1100.89,CUST-978,Brand_Спо,Склад-Кар,0,completed
2025-09-11,ORD-11157,Шоколад горький,Продукты,Шымкент,Иванов И.,B2B,5,2372.07,0,11860.36,8070.8,3789.56,CUST-929,Brand_Про,Склад-Шым,0,completed
2026-02-06,ORD-11158,Стул офисный,Мебель,Шымкент,Смирнова А.,Онлайн,1,13423.01,0,13423.01,5419.0,8004.01,CUST-243,Brand_Меб,Склад-Шым,0,completed
2026-07-12,ORD-11159,Стул офисный,Мебель,Алматы,Лебедева Е.,Офлайн-магазин,2,44811.51,0,89623.02,50722.2,38900.82,CUST-276,Brand_Меб,Склад-Алм,0,completed
2025-10-19,ORD-11160,Гантели 5кг,Спорттовары,Астана,Смирнова А.,Онлайн,1,1372.61,0,1372.61,717.09,655.52,CUST-961,Brand_Спо,Склад-Аст,0,completed
2025-12-04,ORD-11161,Эспандер,Спорттовары,Алматы,Иванов И.,Маркетплейс,8,900.93,0,7207.41,5396.99,1810.42,CUST-147,Brand_Спо,Склад-Алм,8,returned
2026-04-24,ORD-11162,Шкаф-купе,Мебель,Актобе,Петров П.,Офлайн-магазин,1,8232.43,0,8232.43,4026.32,4206.11,CUST-167,Brand_Меб,Склад-Акт,0,completed
2025-09-17,ORD-11163,Кровать двуспальная,Мебель,Караганда,Лебедева Е.,B2B,3,9865.11,5,28115.57,14748.65,13366.92,CUST-363,Brand_Меб,Склад-Кар,0,completed
2025-09-25,ORD-11164,Оливковое масло,Продукты,Шымкент,Лебедева Е.,Онлайн,8,1298.46,10,9348.9,4210.12,5138.78,CUST-924,Brand_Про,Склад-Шым,0,completed
2025-10-03,ORD-11165,Футболка базовая,Одежда,Алматы,Козлов В.,Маркетплейс,1,13778.27,0,13778.27,6892.83,6885.44,CUST-408,Brand_Оде,Склад-Алм,0,completed
2026-01-06,ORD-11166,Шкаф-купе,Мебель,Актобе,Лебедева Е.,Маркетплейс,2,13241.05,0,26482.1,17596.84,8885.25,CUST-971,Brand_Меб,Склад-Акт,0,completed
2025-08-08,ORD-11167,Стул офисный,Мебель,Астана,Петров П.,Онлайн,3,13065.44,0,39196.33,28139.39,11056.94,CUST-430,Brand_Меб,Склад-Аст,0,completed
2025-07-27,ORD-11168,Мяч фитнес,Спорттовары,Караганда,Смирнова А.,Офлайн-магазин,8,4050.37,20,25922.4,16811.32,9111.07,CUST-220,Brand_Спо,Склад-Кар,0,completed
