date,order_id,product,category,region,manager,channel,quantity,price,discount,revenue,cost,profit,customer_id,brand,warehouse,returns,status
2025-10-26,LUX-10957,Сумка Birkin,Брендовые вещи,Алматы,Сатпаева А.,Бутик,1,1859476.53,0,1859476.53,495843.38,1363633.15,VIP-491,Brand_Бре,Склад-Алм,0,completed
2026-02-28,LUX-10958,Туфли на шпильке,Брендовые вещи,Атырау,Сатпаева А.,VIP-клиенты,1,1268805.11,0,1268805.11,276260.33,992544.79,VIP-470,Brand_Бре,Склад-Аты,0,completed
2025-09-20,LUX-10959,Сумка Birkin,Брендовые вещи,Актау,Сатпаева А.,Бутик,1,802007.94,0,802007.94,183409.62,618598.32,VIP-914,Brand_Бре,Склад-Акт,0,completed
2026-06-02,LUX-10960,Туфли на шпильке,Брендовые вещи,Алматы,Сатпаева А.,Бутик,1,1578640.28,15,1341844.24,526300.11,815544.13,VIP-33,Brand_Бре,Склад-Алм,0,completed
2025-10-16,LUX-10961,Jo Malone Wood Sage,Парфюмерия,Актау,Сатпаева А.,Бутик,1,163483.56,0,163483.56,40855.72,122627.84,VIP-809,Brand_Пар,Склад-Акт,0,completed
2026-07-10,LUX-10962,Клатч вечерний,Аксессуары,Шымкент,Ким А.,VIP-клиенты,1,696722.67,0,696722.67,201910.36,494812.32,VIP-187,Brand_Акс,Склад-Шым,0,completed
2025-07-19,LUX-10963,Tom Ford Oud Wood,Парфюмерия,Астана,Омаров Т.,Бутик,2,239243.92,0,478487.83,164599.63,313888.21,VIP-306,Brand_Пар,Склад-Аст,0,completed
2026-01-08,LUX-10964,Часы Rolex,Аксессуары,Атырау,Сатпаева А.,Бутик,1,585959.6,0,585959.6,150292.39,435667.21,VIP-409,Brand_Акс,Склад-Аты,0,completed
2026-03-06,LUX-10965,Baccarat Rouge 540,Парфюмерия,Актау,Сатпаева А.,Онлайн-магазин,1,110299.39,0,110299.39,35872.51,74426.88,VIP-365,Brand_Пар,Склад-Акт,0,completed
2026-01-23,LUX-10966,Золотая цепь,Ювелирные изделия,Астана,Ахметова Д.,Бутик,1,2372475.99,0,2372475.99,865728.24,1506747.75,VIP-254,Brand_Юве,Склад-Аст,0,completed
2026-05-20,LUX-10967,Baccarat Rouge 540,Парфюмерия,Актау,Сатпаева А.,Бутик,1,62720.2,0,62720.2,23506.99,39213.21,VIP-791,Brand_Пар,Склад-Акт,0,completed
2026-06-21,LUX-10968,Кольцо с бриллиантом,Ювелирные изделия,Актау,Омаров Т.,VIP-клиенты,1,2267233.1,0,2267233.1,538604.02,1728629.07,VIP-362,Brand_Юве,Склад-Акт,0,completed
2025-11-27,LUX-10969,Сумка Birkin,Брендовые вещи,Актау,Сатпаева А.,Бутик,1,1243246.08,0,1243246.08,262245.1,981000.98,VIP-517,Brand_Бре,Склад-Акт,0,completed
2025-12-29,LUX-10970,Часы Rolex,Аксессуары,Астана,Сатпаева А.,Бутик,1,1243978.11,0,1243978.11,353889.28,890088.84,VIP-676,Brand_Акс,Склад-Аст,0,completed
2026-03-27,LUX-10971,Сумка Birkin,Брендовые вещи,Атырау,Ахметова Д.,Бутик,1,1088129.63,0,1088129.63,231184.87,856944.76,VIP-123,Brand_Бре,Склад-Аты,0,completed
2026-03-03,LUX-10972,Кожаный ремень,Аксессуары,Актау,Сатпаева А.,Бутик,1,837811.32,0,837811.32,208969.95,628841.38,VIP-390,Brand_Акс,Склад-Акт,0,completed
2026-01-27,LUX-10973,Платиновый браслет,Ювелирные изделия,Атырау,Ким А.,Бутик,1,2203852.83,5,2093660.19,678037.95,1415622.24,VIP-327,Brand_Юве,Склад-Аты,0,completed
2026-06-21,LUX-10974,Часы Rolex,Аксессуары,Шымкент,Ахметова Д.,VIP-клиенты,2,1326420.66,0,2652841.33,554447.53,2098393.8,VIP-917,Brand_Акс,Склад-Шым,0,completed
2026-05-03,LUX-10975,Шелковый платок,Брендовые вещи,Актау,Омаров Т.,Бутик,1,2019537.21,0,2019537.21,673417.33,1346119.88,VIP-718,Brand_Бре,Склад-Акт,0,completed
2025-11-26,LUX-10976,Запонки золотые,Аксессуары,Актау,Омаров Т.,Онлайн-магазин,1,664508.79,15,564832.47,186260.73,378571.75,VIP-99,Brand_Акс,Склад-Акт,0,completed
2025-08-28,LUX-10977,Chanel No 5,Парфюмерия,Атырау,Ахметова Д.,Бутик,1,228912.05,0,228912.05,63938.86,164973.19,VIP-240,Brand_Пар,Склад-Аты,0,completed
2025-12-15,LUX-10978,Запонки золотые,Аксессуары,Актау,Омаров Т.,VIP-клиенты,1,205693.21,0,205693.21,79234.29,126458.92,VIP-99,Brand_Акс,Склад-Акт,0,completed
2025-12-20,LUX-10979,Серьги с изумрудом,Ювелирные изделия,Шымкент,Ахметова Д.,Онлайн-магазин,2,1099506.42,0,2199012.84,837419.48,1361593.37,VIP-523,Brand_Юве,Склад-Шым,0,completed
2026-02-10,LUX-10980,Серьги с изумрудом,Ювелирные изделия,Актау,Сатпаева А.,Бутик,1,3122587.56,0,3122587.56,872239.29,2250348.27,VIP-869,Brand_Юве,Склад-Акт,0,completed
2026-02-14,LUX-10981,Сумка Birkin,Брендовые вещи,Актау,Ким А.,Бутик,1,1271753.56,15,1080990.52,383983.18,697007.34,VIP-268,Brand_Бре,Склад-Акт,0,completed
2025-08-31,LUX-10982,Клатч вечерний,Аксессуары,Шымкент,Сатпаева А.,VIP-клиенты,1,1276615.66,0,1276615.66,379222.55,897393.12,VIP-814,Brand_Акс,Склад-Шым,0,completed
2025-11-02,LUX-10983,Платиновый браслет,Ювелирные изделия,Актау,Ахметова Д.,Бутик,1,1473883.94,0,1473883.94,456587.66,1017296.27,VIP-664,Brand_Юве,Склад-Акт,0,completed
2026-05-27,LUX-10984,Платиновый браслет,Ювелирные изделия,Шымкент,Сатпаева А.,VIP-клиенты,1,2062821.59,0,2062821.59,788668.52,1274153.07,VIP-546,Brand_Юве,Склад-Шым,0,completed
2026-02-19,LUX-10985,Часы Rolex,Аксессуары,Алматы,Ахметова Д.,Бутик,1,1272168.99,0,1272168.99,395822.58,876346.41,VIP-905,Brand_Акс,Склад-Алм,0,completed
2025-08-28,LUX-10986,Baccarat Rouge 540,Парфюмерия,Атырау,Ким А.,Бутик,1,121918.16,0,121918.16,34050.42,87867.74,VIP-589,Brand_Пар,Склад-Аты,0,completed
2025-09-07,LUX-10987,Платье Haute Couture,Брендовые вещи,Актау,Сатпаева А.,Бутик,1,1121320.15,0,1121320.15,232343.37,888976.77,VIP-605,Brand_Бре,Склад-Акт,0,completed
2026-02-11,LUX-10988,Пиджак кроя Slim,Брендовые вещи,Атырау,Ахметова Д.,Бутик,1,1473645.85,0,1473645.85,324973.4,1148672.46,VIP-224,Brand_Бре,Склад-Аты,0,completed
2025-08-13,LUX-10989,Платье Haute Couture,Брендовые вещи,Атырау,Сатпаева А.,Бутик,1,1487863.07,0,1487863.07,334582.54,1153280.53,VIP-831,Brand_Бре,Склад-Аты,0,completed
2025-10-10,LUX-10990,Шелковый платок,Брендовые вещи,Астана,Ахметова Д.,Бутик,3,227908.37,0,683725.1,226383.89,457341.21,VIP-510,Brand_Бре,Склад-Аст,0,completed
2026-03-20,LUX-10991,Платье Haute Couture,Брендовые вещи,Астана,Омаров Т.,VIP-клиенты,1,787944.1,0,787944.1,242296.21,545647.89,VIP-993,Brand_Бре,Склад-Аст,0,completed
2026-05-14,LUX-10992,Клатч вечерний,Аксессуары,Атырау,Ким А.,VIP-клиенты,1,1161313.91,15,987116.83,378087.37,609029.46,VIP-572,Brand_Акс,Склад-Аты,0,completed
2025-09-10,LUX-10993,Платье Haute Couture,Брендовые вещи,Атырау,Ахметова Д.,Бутик,1,1412448.55,0,1412448.55,440332.64,972115.9,VIP-962,Brand_Бре,Склад-Аты,0,completed
2026-06-01,LUX-10994,Tom Ford Oud Wood,Парфюмерия,Актау,Ким А.,Бутик,1,206637.09,10,185973.38,53414.78,132558.59,VIP-385,Brand_Пар,Склад-Акт,0,completed
2025-07-15,LUX-10995,Tom Ford Oud Wood,Парфюмерия,Астана,Сатпаева А.,Онлайн-магазин,1,148952.4,0,148952.4,53318.36,95634.04,VIP-123,Brand_Пар,Склад-Аст,0,completed
2025-10-20,LUX-10996,Платиновый браслет,Ювелирные изделия,Астана,Ахметова Д.,Бутик,1,577129.81,0,577129.81,176594.18,400535.63,VIP-763,Brand_Юве,Склад-Аст,0,completed
2026-03-08,LUX-10997,Очки Ray-Ban,Аксессуары,Шымкент,Ахметова Д.,Бутик,1,157474.43,0,157474.43,59198.13,98276.3,VIP-874,Brand_Акс,Склад-Шым,0,completed
2026-05-17,LUX-10998,Dior Sauvage,Парфюмерия,Алматы,Сатпаева А.,Бутик,1,126829.68,0,126829.68,38672.21,88157.47,VIP-497,Brand_Пар,Склад-Алм,0,completed
2026-04-20,LUX-10999,Серьги с изумрудом,Ювелирные изделия,Астана,Омаров Т.,Бутик,1,4816678.21,0,4816678.21,1721714.96,3094963.25,VIP-627,Brand_Юве,Склад-Аст,0,completed
2025-08-22,LUX-11000,Baccarat Rouge 540,Парфюмерия,Атырау,Ахметова Д.,Бутик,1,99076.18,0,99076.18,20149.87,78926.31,VIP-84,Brand_Пар,Склад-Аты,0,completed
2026-06-14,LUX-11001,Шелковый платок,Брендовые вещи,Атырау,Сатпаева А.,Бутик,1,238814.7,0,238814.7,90059.19,148755.51,VIP-468,Brand_Бре,Склад-Аты,0,completed
2026-05-08,LUX-11002,Кожаный ремень,Аксессуары,Алматы,Омаров Т.,Бутик,1,161299.72,0,161299.72,61514.96,99784.76,VIP-227,Brand_Акс,Склад-Алм,0,completed
2025-09-04,LUX-11003,Кольцо с бриллиантом,Ювелирные изделия,Атырау,Омаров Т.,Бутик,1,3162796.5,5,3004656.67,787721.87,2216934.8,VIP-211,Brand_Юве,Склад-Аты,0,completed
2026-03-02,LUX-11004,Серьги с изумрудом,Ювелирные изделия,Алматы,Омаров Т.,VIP-клиенты,1,4705308.64,0,4705308.64,1766161.01,2939147.63,VIP-126,Brand_Юве,Склад-Алм,0,completed
2026-04-05,LUX-11005,Шелковый платок,Брендовые вещи,Атырау,Сатпаева А.,VIP-клиенты,1,936386.84,0,936386.84,324955.3,611431.55,VIP-780,Brand_Бре,Склад-Аты,0,completed
2026-04-08,LUX-11006,Туфли на шпильке,Брендовые вещи,Алматы,Ахметова Д.,Бутик,1,1152288.45,0,1152288.45,457174.8,695113.65,VIP-865,Brand_Бре,Склад-Алм,0,completed
2025-12-20,LUX-11007,Туфли на шпильке,Брендовые вещи,Актау,Омаров Т.,Бутик,1,1501638.56,10,1351474.7,418467.54,933007.16,VIP-625,Brand_Бре,Склад-Акт,0,completed
2026-04-28,LUX-11008,Кольцо с бриллиантом,Ювелирные изделия,Алматы,Ахметова Д.,VIP-клиенты,2,4826670.54,0,9653341.08,2571111.58,7082229.5,VIP-633,Brand_Юве,Склад-Алм,0,completed
2026-01-10,LUX-11009,Часы Rolex,Аксессуары,Алматы,Сатпаева А.,VIP-клиенты,1,1211441.99,0,1211441.99,260095.57,951346.41,VIP-785,Brand_Акс,Склад-Алм,0,completed
2026-03-22,LUX-11010,Колье из жемчуга,Ювелирные изделия,Алматы,Ахметова Д.,Бутик,1,313651.34,0,313651.34,122912.21,190739.13,VIP-665,Brand_Юве,Склад-Алм,0,completed
2025-09-15,LUX-11011,Шелковый платок,Брендовые вещи,Атырау,Сатпаева А.,Бутик,1,1255983.78,0,1255983.78,426629.38,829354.39,VIP-665,Brand_Бре,Склад-Аты,0,completed
2026-04-16,LUX-11012,Baccarat Rouge 540,Парфюмерия,Актау,Сатпаева А.,VIP-клиенты,1,54070.21,0,54070.21,17701.76,36368.45,VIP-929,Brand_Пар,Склад-Акт,0,completed
2026-01-07,LUX-11013,Кожаный ремень,Аксессуары,Астана,Ахметова Д.,Бутик,1,443769.51,0,443769.51,130909.13,312860.38,VIP-557,Brand_Акс,Склад-Аст,0,completed
2026-04-02,LUX-11014,Серьги с изумрудом,Ювелирные изделия,Актау,Ахметова Д.,VIP-клиенты,1,2067364.67,0,2067364.67,453145.44,1614219.23,VIP-450,Brand_Юве,Склад-Акт,0,completed
2025-12-05,LUX-11015,Туфли на шпильке,Брендовые вещи,Атырау,Ахметова Д.,Бутик,1,435540.06,10,391986.05,94146.09,297839.96,VIP-215,Brand_Бре,Склад-Аты,1,returned
2026-02-06,LUX-11016,Chanel No 5,Парфюмерия,Атырау,Ахметова Д.,Бутик,1,113001.14,0,113001.14,33521.75,79479.39,VIP-394,Brand_Пар,Склад-Аты,0,completed
2026-04-30,LUX-11017,Платиновый браслет,Ювелирные изделия,Атырау,Ахметова Д.,VIP-клиенты,1,328480.8,0,328480.8,94159.72,234321.08,VIP-120,Brand_Юве,Склад-Аты,0,completed
2026-04-07,LUX-11018,Baccarat Rouge 540,Парфюмерия,Астана,Ахметова Д.,Бутик,3,102956.71,0,308870.14,109194.9,199675.24,VIP-877,Brand_Пар,Склад-Аст,0,completed
2025-11-02,LUX-11019,Колье из жемчуга,Ювелирные изделия,Атырау,Ахметова Д.,Бутик,1,3559534.33,0,3559534.33,932149.72,2627384.61,VIP-47,Brand_Юве,Склад-Аты,0,completed
2026-07-03,LUX-11020,Колье из жемчуга,Ювелирные изделия,Атырау,Омаров Т.,VIP-клиенты,1,2413057.55,0,2413057.55,579605.59,1833451.96,VIP-146,Brand_Юве,Склад-Аты,0,completed
2025-11-24,LUX-11021,Jo Malone Wood Sage,Парфюмерия,Актау,Омаров Т.,Бутик,1,229401.68,0,229401.68,66626.36,162775.33,VIP-424,Brand_Пар,Склад-Акт,0,completed
2025-09-21,LUX-11022,Chanel No 5,Парфюмерия,Астана,Сатпаева А.,Бутик,1,188128.61,0,188128.61,39116.41,149012.2,VIP-823,Brand_Пар,Склад-Аст,0,completed
2025-07-20,LUX-11023,Запонки золотые,Аксессуары,Астана,Сатпаева А.,Бутик,1,1391091.74,0,1391091.74,525981.77,865109.97,VIP-191,Brand_Акс,Склад-Аст,0,completed
2025-08-30,LUX-11024,Серьги с изумрудом,Ювелирные изделия,Шымкент,Сатпаева А.,Бутик,1,2775877.58,0,2775877.58,719287.67,2056589.92,VIP-184,Brand_Юве,Склад-Шым,0,completed
2026-02-24,LUX-11025,Сумка Birkin,Брендовые вещи,Алматы,Сатпаева А.,Бутик,1,1337886.02,0,1337886.02,496456.27,841429.75,VIP-950,Brand_Бре,Склад-Алм,0,completed
2025-08-06,LUX-11026,Серьги с изумрудом,Ювелирные изделия,Шымкент,Ахметова Д.,Бутик,1,1427123.26,0,1427123.26,369484.53,1057638.72,VIP-350,Brand_Юве,Склад-Шым,1,returned
2025-11-20,LUX-11027,Кольцо с бриллиантом,Ювелирные изделия,Атырау,Омаров Т.,VIP-клиенты,1,2459982.59,5,2336983.46,750194.08,1586789.39,VIP-136,Brand_Юве,Склад-Аты,0,completed
2026-06-23,LUX-11028,Часы Rolex,Аксессуары,Астана,Ахметова Д.,VIP-клиенты,1,913500.74,0,913500.74,300204.72,613296.02,VIP-735,Brand_Акс,Склад-Аст,0,completed
2026-01-05,LUX-11029,Платье Haute Couture,Брендовые вещи,Актау,Ахметова Д.,Бутик,1,1563086.02,10,1406777.42,547468.97,859308.45,VIP-500,Brand_Бре,Склад-Акт,0,completed
2026-05-12,LUX-11030,Jo Malone Wood Sage,Парфюмерия,Алматы,Ахметова Д.,Бутик,1,150420.77,0,150420.77,38930.88,111489.88,VIP-334,Brand_Пар,Склад-Алм,0,completed
2025-07-31,LUX-11031,Запонки золотые,Аксессуары,Алматы,Омаров Т.,VIP-клиенты,1,722487.34,0,722487.34,156195.6,566291.74,VIP-117,Brand_Акс,Склад-Алм,0,completed
2025-11-17,LUX-11032,Платиновый браслет,Ювелирные изделия,Атырау,Ким А.,VIP-клиенты,2,2219563.31,0,4439126.61,1625826.84,2813299.77,VIP-722,Brand_Юве,Склад-Аты,0,completed
2026-02-06,LUX-11033,Сумка Birkin,Брендовые вещи,Шымкент,Сатпаева А.,VIP-клиенты,2,1660887.75,5,3155686.73,640816.04,2514870.69,VIP-916,Brand_Бре,Склад-Шым,0,completed
2026-07-11,LUX-11034,Часы Rolex,Аксессуары,Астана,Ахметова Д.,Бутик,1,636858.13,15,541329.41,189244.65,352084.76,VIP-74,Brand_Акс,Склад-Аст,0,completed
2026-01-22,LUX-11035,Очки Ray-Ban,Аксессуары,Атырау,Ахметова Д.,Бутик,1,935716.48,0,935716.48,331022.49,604693.99,VIP-423,Brand_Акс,Склад-Аты,0,completed
2025-11-15,LUX-11036,Кожаный ремень,Аксессуары,Актау,Ахметова Д.,Бутик,1,149561.52,0,149561.52,49371.01,100190.51,VIP-669,Brand_Акс,Склад-Акт,0,completed
2025-09-01,LUX-11037,Baccarat Rouge 540,Парфюмерия,Алматы,Омаров Т.,VIP-клиенты,2,71275.57,0,142551.13,40208.14,102342.99,VIP-48,Brand_Пар,Склад-Алм,0,completed
2026-04-11,LUX-11038,Сумка Birkin,Брендовые вещи,Шымкент,Ким А.,VIP-клиенты,1,1151355.03,0,1151355.03,243555.36,907799.67,VIP-129,Brand_Бре,Склад-Шым,0,completed
2026-06-29,LUX-11039,Платиновый браслет,Ювелирные изделия,Астана,Ким А.,Бутик,1,3013228.35,0,3013228.35,962449.53,2050778.83,VIP-557,Brand_Юве,Склад-Аст,0,completed
2025-11-03,LUX-11040,Chanel No 5,Парфюмерия,Актау,Сатпаева А.,Бутик,1,64476.25,0,64476.25,13750.72,50725.53,VIP-33,Brand_Пар,Склад-Акт,0,completed
2025-08-31,LUX-11041,Jo Malone Wood Sage,Парфюмерия,Алматы,Ахметова Д.,VIP-клиенты,1,203037.47,0,203037.47,46761.84,156275.63,VIP-64,Brand_Пар,Склад-Алм,0,completed
2026-01-22,LUX-11042,Очки Ray-Ban,Аксессуары,Шымкент,Ахметова Д.,Бутик,2,1387732.56,0,2775465.13,795414.89,1980050.24,VIP-372,Brand_Акс,Склад-Шым,0,completed
2025-12-23,LUX-11043,Платье Haute Couture,Брендовые вещи,Шымкент,Сатпаева А.,Бутик,1,1014961.46,0,1014961.46,254152.6,760808.87,VIP-659,Brand_Бре,Склад-Шым,0,completed
2026-05-18,LUX-11044,Очки Ray-Ban,Аксессуары,Алматы,Ким А.,Бутик,1,565819.7,0,565819.7,183561.11,382258.59,VIP-601,Brand_Акс,Склад-Алм,0,completed
2025-09-09,LUX-11045,Dior Sauvage,Парфюмерия,Алматы,Ким А.,Бутик,1,131487.09,0,131487.09,34693.21,96793.88,VIP-346,Brand_Пар,Склад-Алм,0,completed
2026-06-01,LUX-11046,Кольцо с бриллиантом,Ювелирные изделия,Астана,Сатпаева А.,Онлайн-магазин,1,865287.68,0,865287.68,310429.56,554858.12,VIP-715,Brand_Юве,Склад-Аст,0,completed
2025-10-22,LUX-11047,Часы Rolex,Аксессуары,Алматы,Сатпаева А.,VIP-клиенты,1,802058.59,0,802058.59,171230.8,630827.79,VIP-667,Brand_Акс,Склад-Алм,0,completed
2025-11-21,LUX-11048,Baccarat Rouge 540,Парфюмерия,Атырау,Сатпаева А.,VIP-клиенты,1,211773.41,0,211773.41,51091.05,160682.37,VIP-895,Brand_Пар,Склад-Аты,0,completed
2026-02-04,LUX-11049,Платье Haute Couture,Брендовые вещи,Астана,Ким А.,Бутик,1,161282.07,0,161282.07,56936.94,104345.14,VIP-26,Brand_Бре,Склад-Аст,0,completed
2026-02-03,LUX-11050,Золотая цепь,Ювелирные изделия,Актау,Ахметова Д.,Бутик,1,4698019.03,0,4698019.03,1116106.78,3581912.25,VIP-386,Brand_Юве,Склад-Акт,0,completed
2025-11-22,LUX-11051,Пиджак кроя Slim,Брендовые вещи,Алматы,Сатпаева А.,Бутик,1,1754916.12,0,1754916.12,674987.05,1079929.07,VIP-667,Brand_Бре,Склад-Алм,0,completed
2025-09-27,LUX-11052,Платье Haute Couture,Брендовые вещи,Атырау,Ким А.,Онлайн-магазин,1,1499032.62,10,1349129.36,539096.8,810032.56,VIP-357,Brand_Бре,Склад-Аты,0,completed
2025-10-17,LUX-11053,Колье из жемчуга,Ювелирные изделия,Атырау,Омаров Т.,Бутик,1,4877439.1,0,4877439.1,1498402.98,3379036.12,VIP-319,Brand_Юве,Склад-Аты,0,completed
2026-07-14,LUX-11054,Baccarat Rouge 540,Парфюмерия,Шымкент,Ким А.,Онлайн-магазин,1,156387.27,0,156387.27,54624.11,101763.15,VIP-767,Brand_Пар,Склад-Шым,0,completed
2025-09-28,LUX-11055,Часы Rolex,Аксессуары,Астана,Ким А.,Бутик,2,1387113.78,0,2774227.56,896578.57,1877648.99,VIP-635,Brand_Акс,Склад-Аст,0,completed
2026-03-17,LUX-11056,Jo Malone Wood Sage,Парфюмерия,Астана,Сатпаева А.,Бутик,1,195466.06,0,195466.06,48915.04,146551.03,VIP-698,Brand_Пар,Склад-Аст,0,completed
2025-08-19,LUX-11057,Tom Ford Oud Wood,Парфюмерия,Актау,Ахметова Д.,Онлайн-магазин,1,151680.58,0,151680.58,39603.01,112077.57,VIP-97,Brand_Пар,Склад-Акт,0,completed
2025-12-29,LUX-11058,Туфли на шпильке,Брендовые вещи,Алматы,Ахметова Д.,Бутик,1,1649859.53,15,1402380.6,329184.7,1073195.9,VIP-329,Brand_Бре,Склад-Алм,0,completed
2025-08-08,LUX-11059,Туфли на шпильке,Брендовые вещи,Актау,Омаров Т.,VIP-клиенты,1,1438485.48,0,1438485.48,505277.24,933208.24,VIP-630,Brand_Бре,Склад-Акт,0,cancelled
2026-04-14,LUX-11060,Колье из жемчуга,Ювелирные изделия,Актау,Ким А.,Бутик,1,4391675.87,0,4391675.87,1030476.9,3361198.97,VIP-837,Brand_Юве,Склад-Акт,0,completed
2026-07-09,LUX-11061,Запонки золотые,Аксессуары,Атырау,Омаров Т.,Бутик,1,1313112.36,0,1313112.36,423354.81,889757.54,VIP-856,Brand_Акс,Склад-Аты,0,completed
2026-05-09,LUX-11062,Туфли на шпильке,Брендовые вещи,Шымкент,Омаров Т.,VIP-клиенты,2,398473.38,0,796946.75,191848.05,605098.71,VIP-163,Brand_Бре,Склад-Шым,0,completed
2026-05-07,LUX-11063,Dior Sauvage,Парфюмерия,Актау,Ким А.,Бутик,1,156398.76,0,156398.76,39053.75,117345.01,VIP-829,Brand_Пар,Склад-Акт,0,completed
2025-11-24,LUX-11064,Запонки золотые,Аксессуары,Астана,Сатпаева А.,Онлайн-магазин,1,1113314.72,0,1113314.72,243013.61,870301.11,VIP-757,Brand_Акс,Склад-Аст,0,completed
2025-08-17,LUX-11065,Туфли на шпильке,Брендовые вещи,Шымкент,Ким А.,VIP-клиенты,1,195430.55,0,195430.55,65163.57,130266.97,VIP-750,Brand_Бре,Склад-Шым,0,completed
2025-11-26,LUX-11066,Кольцо с бриллиантом,Ювелирные изделия,Актау,Сатпаева А.,Онлайн-магазин,1,1952620.7,0,1952620.7,778153.81,1174466.89,VIP-986,Brand_Юве,Склад-Акт,0,completed
2025-09-21,LUX-11067,Часы Rolex,Аксессуары,Астана,Сатпаева А.,Бутик,1,1369952.41,10,1232957.17,317002.42,915954.75,VIP-404,Brand_Акс,Склад-Аст,0,completed
2026-05-30,LUX-11068,Пиджак кроя Slim,Брендовые вещи,Шымкент,Ким А.,Бутик,1,1507554.53,0,1507554.53,411951.17,1095603.36,VIP-163,Brand_Бре,Склад-Шым,0,completed
2025-08-23,LUX-11069,Платиновый браслет,Ювелирные изделия,Шымкент,Омаров Т.,Бутик,1,4387739.8,0,4387739.8,1232823.13,3154916.68,VIP-834,Brand_Юве,Склад-Шым,0,completed
2026-01-31,LUX-11070,Платье Haute Couture,Брендовые вещи,Атырау,Омаров Т.,Бутик,3,1437373.12,0,4312119.37,1529584.32,2782535.04,VIP-339,Brand_Бре,Склад-Аты,0,completed
2026-05-10,LUX-11071,Часы Rolex,Аксессуары,Астана,Сатпаева А.,Бутик,1,811303.32,0,811303.32,277599.59,533703.73,VIP-619,Brand_Акс,Склад-Аст,0,completed
2026-02-04,LUX-11072,Очки Ray-Ban,Аксессуары,Атырау,Омаров Т.,Бутик,1,1167690.56,0,1167690.56,294468.17,873222.39,VIP-86,Brand_Акс,Склад-Аты,0,completed
2026-02-03,LUX-11073,Туфли на шпильке,Брендовые вещи,Атырау,Ахметова Д.,Бутик,1,926760.19,0,926760.19,344681.43,582078.76,VIP-137,Brand_Бре,Склад-Аты,0,completed
2026-05-15,LUX-11074,Jo Malone Wood Sage,Парфюмерия,Актау,Ахметова Д.,Онлайн-магазин,1,177000.98,0,177000.98,67493.65,109507.32,VIP-987,Brand_Пар,Склад-Акт,0,completed
2025-07-28,LUX-11075,Кольцо с бриллиантом,Ювелирные изделия,Алматы,Сатпаева А.,Бутик,1,4732588.62,0,4732588.62,1023471.12,3709117.5,VIP-495,Brand_Юве,Склад-Алм,0,completed
2025-09-08,LUX-11076,Клатч вечерний,Аксессуары,Атырау,Ким А.,Бутик,1,695875.98,5,661082.18,251973.67,409108.51,VIP-138,Brand_Акс,Склад-Аты,1,returned
2025-10-27,LUX-11077,Платиновый браслет,Ювелирные изделия,Атырау,Омаров Т.,Бутик,1,4575076.5,0,4575076.5,1718080.78,2856995.72,VIP-837,Brand_Юве,Склад-Аты,0,completed
2025-11-08,LUX-11078,Клатч вечерний,Аксессуары,Шымкент,Омаров Т.,Бутик,1,546453.44,0,546453.44,177611.7,368841.74,VIP-39,Brand_Акс,Склад-Шым,0,completed
2025-12-16,LUX-11079,Шелковый платок,Брендовые вещи,Шымкент,Ахметова Д.,Бутик,1,1266820.4,0,1266820.4,411757.45,855062.94,VIP-458,Brand_Бре,Склад-Шым,0,completed
2026-04-30,LUX-11080,Пиджак кроя Slim,Брендовые вещи,Шымкент,Сатпаева А.,Бутик,2,630017.66,0,1260035.31,481414.08,778621.24,VIP-176,Brand_Бре,Склад-Шым,0,completed
2026-06-04,LUX-11081,Платье Haute Couture,Брендовые вещи,Актау,Ким А.,Бутик,1,433240.48,0,433240.48,151959.3,281281.18,VIP-499,Brand_Бре,Склад-Акт,0,completed
2025-12-18,LUX-11082,Baccarat Rouge 540,Парфюмерия,Шымкент,Сатпаева А.,Онлайн-магазин,1,118569.28,0,118569.28,27369.18,91200.1,VIP-25,Brand_Пар,Склад-Шым,0,completed
2026-01-06,LUX-11083,Туфли на шпильке,Брендовые вещи,Астана,Омаров Т.,Бутик,1,1776678.44,0,1776678.44,622150.91,1154527.52,VIP-137,Brand_Бре,Склад-Аст,0,completed
2025-12-07,LUX-11084,Туфли на шпильке,Брендовые вещи,Актау,Омаров Т.,Онлайн-магазин,1,729452.35,0,729452.35,241580.08,487872.28,VIP-562,Brand_Бре,Склад-Акт,0,completed
2026-07-12,LUX-11085,Пиджак кроя Slim,Брендовые вещи,Актау,Ким А.,Бутик,1,265316.65,0,265316.65,73656.57,191660.08,VIP-485,Brand_Бре,Склад-Акт,0,completed
2025-08-07,LUX-11086,Клатч вечерний,Аксессуары,Алматы,Омаров Т.,Бутик,1,1116591.07,0,1116591.07,417528.2,699062.87,VIP-483,Brand_Акс,Склад-Алм,0,completed
2025-08-20,LUX-11087,Tom Ford Oud Wood,Парфюмерия,Алматы,Ким А.,Бутик,1,101996.02,0,101996.02,39477.78,62518.24,VIP-589,Brand_Пар,Склад-Алм,0,completed
2026-04-06,LUX-11088,Шелковый платок,Брендовые вещи,Атырау,Сатпаева А.,VIP-клиенты,1,1758280.74,0,1758280.74,575211.4,1183069.34,VIP-767,Brand_Бре,Склад-Аты,0,completed
2026-01-19,LUX-11089,Сумка Birkin,Брендовые вещи,Шымкент,Ахметова Д.,Бутик,1,1335077.92,0,1335077.92,330095.96,1004981.96,VIP-895,Brand_Бре,Склад-Шым,0,completed
